LON,LAT,M
-118.62,34.1605,1.0
-118.62,34.1739,1.0
-118.62,34.2194,4.0
-118.6199,34.1484,1.0
-118.6199,34.1991,2.0
-118.6198,34.2037,1.0
-118.6198,34.2048,1.0
-118.6197,34.2066,1.0
-118.6196,34.2032,1.0
-118.6196,34.2083,1.0
-118.6195,34.1865,2.0
-118.6195,34.1926,1.0
-118.6195,34.2119,1.0
-118.6195,34.2137,2.0
-118.6195,34.2194,1.0
-118.6194,34.1774,1.0
-118.6194,34.2403,3.0
-118.6193,34.1531,1.0
-118.6193,34.1937,9.0
-118.6193,34.1984,1.0
-118.6193,34.2155,6.0
-118.6193,34.223,1.0
-118.6192,34.1673,11.0
-118.6192,34.1937,3.0
-118.6192,34.2445,3.0
-118.6192,34.2466,1.0
-118.6191,34.1521,1.0
-118.6191,34.1792,1.0
-118.6191,34.1955,1.0
-118.6191,34.1969,2.0
-118.6191,34.201,3.0
-118.6191,34.2019,2.0
-118.6191,34.2083,1.0
-118.6191,34.2177,3.0
-118.6191,34.2185,4.0
-118.6191,34.2195,9.0
-118.6191,34.2427,2.0
-118.6191,34.2724,1.0
-118.619,34.1683,2.0
-118.619,34.1692,5.0
-118.619,34.1701,4.0
-118.619,34.171,1.0
-118.619,34.181,2.0
-118.619,34.1828,1.0
-118.619,34.1846,1.0
-118.619,34.1865,6.0
-118.619,34.1882,1.0
-118.619,34.1885,51.0
-118.619,34.189,1.0
-118.619,34.2083,1.0
-118.619,34.2164,2.0
-118.6189,34.1675,4.0
-118.6189,34.1701,1.0
-118.6189,34.1758,3.0
-118.6189,34.1906,2.0
-118.6189,34.1998,1.0
-118.6188,34.1582,1.0
-118.6188,34.1674,32.0
-118.6188,34.1675,2.0
-118.6187,34.2047,2.0
-118.6186,34.2119,2.0
-118.6186,34.2137,1.0
-118.6186,34.2155,1.0
-118.6185,34.1517,1.0
-118.6185,34.1915,4.0
-118.6185,34.1937,2.0
-118.6185,34.1946,1.0
-118.6185,34.1994,1.0
-118.6184,34.15,3.0
-118.6184,34.1666,3.0
-118.6183,34.1483,4.0
-118.6183,34.1665,1.0
-118.6182,34.1632,1.0
-118.6181,34.1998,1.0
-118.6181,34.2186,1.0
-118.618,34.1658,2.0
-118.618,34.1897,1.0
-118.618,34.2005,1.0
-118.618,34.201,1.0
-118.618,34.2177,1.0
-118.618,34.2468,1.0
-118.6179,34.1831,1.0
-118.6179,34.2445,1.0
-118.6178,34.153,1.0
-118.6178,34.1887,2.0
-118.6178,34.2035,4.0
-118.6178,34.2168,1.0
-118.6178,34.2546,1.0
-118.6177,34.1615,1.0
-118.6177,34.2022,2.0
-118.6176,34.1485,1.0
-118.6176,34.181,3.0
-118.6176,34.1855,1.0
-118.6176,34.1917,2.0
-118.6176,34.2091,4.0
-118.6176,34.2119,3.0
-118.6176,34.2155,1.0
-118.6176,34.2195,1.0
-118.6176,34.2227,1.0
-118.6176,34.2248,1.0
-118.6176,34.2518,1.0
-118.6174,34.1532,3.0
-118.6174,34.1638,1.0
-118.6174,34.1929,1.0
-118.6174,34.1954,2.0
-118.6174,34.24,1.0
-118.6174,34.2403,4.0
-118.6174,34.2476,1.0
-118.6174,34.2544,4.0
-118.6173,34.1865,4.0
-118.6173,34.1937,1.0
-118.6173,34.1969,3.0
-118.6173,34.2091,1.0
-118.6172,34.156,4.0
-118.6172,34.1609,1.0
-118.6172,34.1856,1.0
-118.6172,34.1961,2.0
-118.6172,34.1997,1.0
-118.6172,34.201,2.0
-118.6172,34.2091,1.0
-118.6172,34.2567,1.0
-118.6171,34.1524,1.0
-118.6171,34.168,3.0
-118.6171,34.1947,3.0
-118.6171,34.2172,1.0
-118.6171,34.2178,1.0
-118.6171,34.2563,1.0
-118.617,34.1844,1.0
-118.617,34.1905,1.0
-118.617,34.2195,7.0
-118.617,34.2227,1.0
-118.617,34.2543,3.0
-118.6169,34.167,1.0
-118.6169,34.1676,3.0
-118.6169,34.201,1.0
-118.6169,34.2047,1.0
-118.6169,34.206,1.0
-118.6169,34.2073,1.0
-118.6168,34.1535,5.0
-118.6168,34.1676,5.0
-118.6168,34.1681,11.0
-118.6168,34.1692,2.0
-118.6168,34.1701,4.0
-118.6168,34.171,1.0
-118.6168,34.172,9.0
-118.6168,34.1778,1.0
-118.6168,34.1865,1.0
-118.6167,34.1654,2.0
-118.6167,34.1681,4.0
-118.6167,34.1728,1.0
-118.6167,34.1745,1.0
-118.6167,34.1761,4.0
-118.6167,34.1905,2.0
-118.6167,34.2021,1.0
-118.6167,34.2105,1.0
-118.6167,34.214,1.0
-118.6166,34.1659,1.0
-118.6165,34.1663,1.0
-118.6165,34.2244,3.0
-118.6165,34.2258,1.0
-118.6164,34.1642,1.0
-118.6164,34.1865,3.0
-118.6164,34.1986,2.0
-118.6164,34.2468,1.0
-118.6164,34.2544,4.0
-118.6163,34.1986,1.0
-118.6163,34.2445,1.0
-118.6162,34.1836,1.0
-118.6161,34.1878,1.0
-118.616,34.1517,1.0
-118.616,34.1937,4.0
-118.616,34.2013,1.0
-118.616,34.2031,1.0
-118.6159,34.2033,1.0
-118.6159,34.206,1.0
-118.6159,34.2073,3.0
-118.6159,34.2205,2.0
-118.6158,34.1582,1.0
-118.6158,34.1846,1.0
-118.6158,34.1928,1.0
-118.6158,34.1968,1.0
-118.6158,34.2064,8.0
-118.6157,34.1549,2.0
-118.6157,34.1905,2.0
-118.6157,34.1953,1.0
-118.6157,34.2091,4.0
-118.6157,34.2105,3.0
-118.6157,34.2119,2.0
-118.6157,34.2141,2.0
-118.6156,34.2616,1.0
-118.6154,34.201,1.0
-118.6153,34.1686,3.0
-118.6153,34.1754,2.0
-118.6153,34.2661,26.0
-118.6152,34.1732,65.0
-118.6152,34.1865,1.0
-118.6151,34.1559,1.0
-118.6151,34.1937,2.0
-118.6151,34.2179,1.0
-118.6151,34.2186,1.0
-118.6151,34.256,2.0
-118.615,34.1736,1.0
-118.615,34.1847,1.0
-118.615,34.2155,1.0
-118.615,34.2179,1.0
-118.615,34.2186,1.0
-118.6149,34.1564,2.0
-118.6149,34.1687,10.0
-118.6149,34.1745,9.0
-118.6149,34.1769,1.0
-118.6149,34.2582,1.0
-118.6148,34.2195,1.0
-118.6148,34.22,1.0
-118.6148,34.2248,1.0
-118.6148,34.2445,2.0
-118.6148,34.2485,2.0
-118.6148,34.25,1.0
-118.6147,34.1802,1.0
-118.6147,34.1957,2.0
-118.6147,34.1996,14.0
-118.6147,34.201,13.0
-118.6147,34.2032,3.0
-118.6147,34.2046,1.0
-118.6147,34.2047,1.0
-118.6147,34.2064,5.0
-118.6147,34.2065,1.0
-118.6147,34.2083,1.0
-118.6147,34.2092,1.0
-118.6147,34.2119,1.0
-118.6147,34.2137,2.0
-118.6147,34.2155,1.0
-118.6147,34.2195,4.0
-118.6147,34.2258,1.0
-118.6147,34.2737,1.0
-118.6146,34.1692,1.0
-118.6146,34.1756,18.0
-118.6146,34.1778,8.0
-118.6146,34.1802,1.0
-118.6146,34.1829,2.0
-118.6146,34.1837,4.0
-118.6146,34.1855,2.0
-118.6146,34.1865,11.0
-118.6146,34.1905,4.0
-118.6146,34.1921,9.0
-118.6146,34.1937,5.0
-118.6146,34.1956,2.0
-118.6146,34.1976,3.0
-118.6146,34.1996,3.0
-118.6145,34.1629,2.0
-118.6145,34.1688,30.0
-118.6145,34.1701,1.0
-118.6145,34.171,1.0
-118.6145,34.1738,3.0
-118.6143,34.1498,1.0
-118.6143,34.2578,1.0
-118.6141,34.182,9.0
-118.6141,34.1937,1.0
-118.614,34.1597,1.0
-118.6139,34.1673,1.0
-118.6139,34.1689,2.0
-118.6139,34.2083,1.0
-118.6138,34.2518,2.0
-118.6137,34.2101,1.0
-118.6137,34.2119,2.0
-118.6137,34.2135,5.0
-118.6137,34.2139,2.0
-118.6137,34.2291,1.0
-118.6137,34.2485,1.0
-118.6137,34.2589,2.0
-118.6137,34.2612,1.0
-118.6136,34.1614,4.0
-118.6136,34.1812,2.0
-118.6136,34.182,1.0
-118.6136,34.1954,2.0
-118.6136,34.1961,1.0
-118.6136,34.2051,1.0
-118.6136,34.2088,2.0
-118.6136,34.23,2.0
-118.6135,34.1807,3.0
-118.6135,34.2034,53.0
-118.6135,34.2455,2.0
-118.6134,34.1689,4.0
-118.6134,34.201,29.0
-118.6134,34.2403,6.0
-118.6134,34.2448,19.0
-118.6133,34.1641,1.0
-118.6133,34.1729,1.0
-118.6133,34.1915,1.0
-118.6133,34.201,31.0
-118.6133,34.2233,4.0
-118.6133,34.2403,1.0
-118.6132,34.1814,1.0
-118.6131,34.1797,1.0
-118.6131,34.1829,5.0
-118.6131,34.2205,4.0
-118.6131,34.2214,1.0
-118.6131,34.2269,1.0
-118.613,34.178,1.0
-118.613,34.2269,1.0
-118.6129,34.1865,1.0
-118.6129,34.201,11.0
-118.6128,34.169,5.0
-118.6128,34.1962,1.0
-118.6128,34.2284,5.0
-118.6127,34.1809,2.0
-118.6127,34.2088,1.0
-118.6126,34.1529,1.0
-118.6126,34.1796,7.0
-118.6126,34.2128,1.0
-118.6126,34.2259,114.0
-118.6126,34.25,1.0
-118.6126,34.2503,1.0
-118.6126,34.2518,1.0
-118.6125,34.1704,1.0
-118.6125,34.2065,1.0
-118.6125,34.2073,1.0
-118.6125,34.2572,8.0
-118.6125,34.2758,4.0
-118.6124,34.1749,1.0
-118.6124,34.2187,1.0
-118.6123,34.1532,1.0
-118.6123,34.172,1.0
-118.6123,34.1729,3.0
-118.6123,34.1738,3.0
-118.6123,34.1972,1.0
-118.6123,34.2156,1.0
-118.6123,34.2163,1.0
-118.6123,34.217,2.0
-118.6123,34.2171,2.0
-118.6123,34.2179,1.0
-118.6123,34.2187,3.0
-118.6123,34.2249,1.0
-118.6123,34.2468,1.0
-118.6123,34.2547,1.0
-118.6122,34.1506,1.0
-118.6122,34.1596,3.0
-118.6122,34.172,2.0
-118.6122,34.1817,3.0
-118.6122,34.1895,1.0
-118.6122,34.2743,1.0
-118.6122,34.2754,3.0
-118.6121,34.1809,1.0
-118.6121,34.1874,1.0
-118.6121,34.1896,1.0
-118.6121,34.1975,1.0
-118.6121,34.2086,1.0
-118.6121,34.259,1.0
-118.6121,34.2606,2.0
-118.6121,34.2645,1.0
-118.612,34.1626,8.0
-118.612,34.1874,4.0
-118.612,34.2205,1.0
-118.6119,34.1818,1.0
-118.6119,34.1865,2.0
-118.6119,34.2029,1.0
-118.6119,34.2037,1.0
-118.6118,34.1555,3.0
-118.6118,34.1655,3.0
-118.6118,34.2308,1.0
-118.6118,34.2758,2.0
-118.6117,34.1643,1.0
-118.6117,34.1937,2.0
-118.6117,34.2645,1.0
-118.6115,34.1513,2.0
-118.6115,34.2138,1.0
-118.6115,34.2436,1.0
-118.6115,34.2503,3.0
-118.6115,34.2645,1.0
-118.6114,34.1714,1.0
-118.6114,34.2155,1.0
-118.6114,34.2179,1.0
-118.6113,34.1586,1.0
-118.6113,34.1752,1.0
-118.6113,34.1781,1.0
-118.6113,34.18,4.0
-118.6113,34.1824,4.0
-118.6113,34.2074,2.0
-118.6112,34.1493,4.0
-118.6112,34.1891,1.0
-118.6112,34.1907,1.0
-118.6112,34.2196,1.0
-118.6112,34.2274,3.0
-118.6111,34.1615,2.0
-118.6111,34.2248,4.0
-118.611,34.1808,5.0
-118.611,34.1865,22.0
-118.611,34.1884,5.0
-118.611,34.2045,1.0
-118.611,34.2219,1.0
-118.611,34.2225,2.0
-118.611,34.2227,1.0
-118.611,34.2234,1.0
-118.611,34.276,1.0
-118.6109,34.1539,1.0
-118.6109,34.1542,1.0
-118.6109,34.1822,1.0
-118.6109,34.2219,1.0
-118.6108,34.1523,3.0
-118.6108,34.1592,30.0
-118.6108,34.2289,1.0
-118.6107,34.1753,3.0
-118.6107,34.201,14.0
-118.6106,34.1569,1.0
-118.6106,34.166,3.0
-118.6106,34.1688,27.0
-118.6106,34.181,1.0
-118.6105,34.1705,2.0
-118.6105,34.1807,2.0
-118.6105,34.2179,2.0
-118.6105,34.2459,3.0
-118.6105,34.2557,2.0
-118.6104,34.166,2.0
-118.6104,34.1668,7.0
-118.6104,34.1797,5.0
-118.6104,34.1923,95.0
-118.6104,34.1937,5.0
-118.6104,34.1938,1.0
-118.6104,34.2119,1.0
-118.6104,34.2128,4.0
-118.6104,34.2187,2.0
-118.6104,34.2195,1.0
-118.6104,34.2196,1.0
-118.6104,34.2471,6.0
-118.6104,34.2485,3.0
-118.6104,34.25,3.0
-118.6104,34.2522,2.0
-118.6104,34.2524,1.0
-118.6104,34.2572,3.0
-118.6104,34.2583,1.0
-118.6104,34.2594,1.0
-118.6104,34.2626,4.0
-118.6104,34.2656,1.0
-118.6103,34.1688,7.0
-118.6103,34.1744,1.0
-118.6103,34.1854,9.0
-118.6103,34.1865,40.0
-118.6103,34.1896,1.0
-118.6103,34.1925,1.0
-118.6103,34.1946,2.0
-118.6103,34.1956,1.0
-118.6103,34.1965,1.0
-118.6103,34.1974,5.0
-118.6103,34.1975,1.0
-118.6103,34.1992,10.0
-118.6103,34.2,1.0
-118.6103,34.201,28.0
-118.6103,34.202,1.0
-118.6103,34.2028,5.0
-118.6103,34.2029,1.0
-118.6103,34.2038,2.0
-118.6103,34.2047,3.0
-118.6103,34.2055,1.0
-118.6103,34.2065,3.0
-118.6103,34.2083,1.0
-118.6103,34.2101,1.0
-118.6103,34.2119,2.0
-118.6103,34.2128,11.0
-118.6103,34.2139,104.0
-118.6103,34.2142,2.0
-118.6103,34.2156,3.0
-118.6103,34.2322,1.0
-118.6102,34.1687,2.0
-118.6102,34.1696,27.0
-118.6102,34.1708,3.0
-118.6102,34.172,4.0
-118.6102,34.1782,2.0
-118.6102,34.1805,3.0
-118.6102,34.1828,44.0
-118.6102,34.1829,11.0
-118.6102,34.1838,7.0
-118.6102,34.1874,1.0
-118.6102,34.2412,2.0
-118.6101,34.1594,2.0
-118.61,34.18,3.0
-118.61,34.1801,3.0
-118.61,34.22,1.0
-118.61,34.2414,1.0
-118.6099,34.1502,1.0
-118.6098,34.1544,3.0
-118.6098,34.1586,3.0
-118.6098,34.2645,1.0
-118.6097,34.1747,1.0
-118.6095,34.223,1.0
-118.6095,34.256,1.0
-118.6095,34.2619,1.0
-118.6095,34.2625,1.0
-118.6094,34.1506,1.0
-118.6094,34.1803,1.0
-118.6094,34.2128,1.0
-118.6094,34.2155,1.0
-118.6094,34.2502,2.0
-118.6093,34.1796,4.0
-118.6093,34.1928,1.0
-118.6092,34.164,1.0
-118.6092,34.192,2.0
-118.6092,34.2,1.0
-118.6091,34.1569,2.0
-118.6091,34.1594,2.0
-118.6091,34.1765,2.0
-118.6091,34.1886,3.0
-118.6091,34.1911,1.0
-118.6091,34.192,2.0
-118.6091,34.2141,1.0
-118.6091,34.2441,6.0
-118.6091,34.2645,2.0
-118.609,34.166,2.0
-118.609,34.1719,22.0
-118.609,34.1809,4.0
-118.609,34.224,5.0
-118.609,34.2393,1.0
-118.609,34.2433,4.0
-118.6089,34.1809,19.0
-118.6089,34.2269,1.0
-118.6089,34.2451,2.0
-118.6088,34.1792,5.0
-118.6087,34.1627,1.0
-118.6087,34.1865,14.0
-118.6087,34.256,3.0
-118.6086,34.1602,1.0
-118.6086,34.1686,7.0
-118.6086,34.1866,3.0
-118.6086,34.1874,4.0
-118.6086,34.2285,1.0
-118.6085,34.1522,1.0
-118.6085,34.1783,1.0
-118.6085,34.201,2.0
-118.6085,34.2221,1.0
-118.6085,34.2241,1.0
-118.6085,34.2313,1.0
-118.6085,34.2502,2.0
-118.6085,34.2515,4.0
-118.6085,34.2614,3.0
-118.6084,34.1686,3.0
-118.6084,34.172,4.0
-118.6084,34.1759,1.0
-118.6084,34.229,7.0
-118.6083,34.1904,5.0
-118.6083,34.2083,1.0
-118.6083,34.2422,1.0
-118.6083,34.2486,2.0
-118.6083,34.2572,1.0
-118.6083,34.2591,4.0
-118.6082,34.1635,2.0
-118.6082,34.1652,1.0
-118.6082,34.1668,2.0
-118.6082,34.1676,1.0
-118.6082,34.1904,14.0
-118.6082,34.2083,10.0
-118.6082,34.2128,1.0
-118.6082,34.2166,2.0
-118.6082,34.2176,1.0
-118.6082,34.2196,2.0
-118.6081,34.1911,1.0
-118.6081,34.1923,4.0
-118.6081,34.1937,3.0
-118.6081,34.1956,2.0
-118.6081,34.1965,2.0
-118.6081,34.1974,1.0
-118.6081,34.1993,2.0
-118.6081,34.201,7.0
-118.6081,34.202,2.0
-118.6081,34.2028,3.0
-118.6081,34.2037,2.0
-118.6081,34.2047,1.0
-118.6081,34.2056,1.0
-118.6081,34.2065,1.0
-118.6081,34.2074,3.0
-118.6081,34.2102,1.0
-118.6081,34.2108,3.0
-118.6081,34.2242,2.0
-118.6081,34.2264,1.0
-118.6081,34.232,1.0
-118.6081,34.2344,1.0
-118.6081,34.2354,1.0
-118.608,34.1586,1.0
-118.608,34.1611,1.0
-118.608,34.1619,1.0
-118.608,34.1686,1.0
-118.608,34.1697,26.0
-118.608,34.1865,8.0
-118.608,34.232,1.0
-118.6079,34.1643,1.0
-118.6079,34.2557,1.0
-118.6078,34.1544,1.0
-118.6078,34.2536,1.0
-118.6078,34.2572,2.0
-118.6077,34.1764,1.0
-118.6077,34.1812,23.0
-118.6077,34.1829,53.0
-118.6077,34.1847,17.0
-118.6077,34.1865,2.0
-118.6077,34.1866,1.0
-118.6077,34.2441,1.0
-118.6076,34.172,10.0
-118.6076,34.1783,3.0
-118.6076,34.24,1.0
-118.6076,34.2409,1.0
-118.6075,34.1577,1.0
-118.6075,34.1783,1.0
-118.6075,34.2391,1.0
-118.6075,34.2515,1.0
-118.6075,34.2676,1.0
-118.6074,34.1497,1.0
-118.6074,34.1577,1.0
-118.6074,34.1901,1.0
-118.6074,34.2167,1.0
-118.6074,34.2257,1.0
-118.6074,34.2272,1.0
-118.6073,34.2273,1.0
-118.6073,34.2391,6.0
-118.6073,34.259,3.0
-118.6073,34.2591,2.0
-118.6073,34.265,1.0
-118.6072,34.152,1.0
-118.6072,34.1886,1.0
-118.6072,34.2137,1.0
-118.6072,34.2534,43.0
-118.6071,34.2242,2.0
-118.607,34.1876,3.0
-118.607,34.232,1.0
-118.607,34.2417,3.0
-118.607,34.2464,11.0
-118.607,34.2467,3.0
-118.607,34.2551,1.0
-118.607,34.2559,5.0
-118.6068,34.1482,3.0
-118.6068,34.1483,1.0
-118.6067,34.244,1.0
-118.6066,34.201,8.0
-118.6066,34.2318,6.0
-118.6066,34.2605,1.0
-118.6065,34.1494,1.0
-118.6065,34.1965,1.0
-118.6065,34.202,1.0
-118.6065,34.2047,2.0
-118.6065,34.2065,1.0
-118.6065,34.2074,1.0
-118.6065,34.2161,1.0
-118.6065,34.2427,2.0
-118.6065,34.2467,4.0
-118.6064,34.1911,1.0
-118.6064,34.1938,4.0
-118.6064,34.2251,1.0
-118.6064,34.2292,2.0
-118.6064,34.2409,1.0
-118.6064,34.2476,3.0
-118.6064,34.2559,1.0
-118.6063,34.2268,1.0
-118.6063,34.2304,1.0
-118.6063,34.2409,3.0
-118.6063,34.2485,7.0
-118.6062,34.1956,3.0
-118.6062,34.2724,1.0
-118.6061,34.2354,1.0
-118.6061,34.2391,37.0
-118.6061,34.2408,2.0
-118.6061,34.25,1.0
-118.6061,34.2517,2.0
-118.6061,34.2518,3.0
-118.6061,34.2536,8.0
-118.6061,34.2554,1.0
-118.6061,34.2608,11.0
-118.6061,34.2645,6.0
-118.6061,34.2662,1.0
-118.606,34.201,40.0
-118.606,34.2028,13.0
-118.606,34.2038,3.0
-118.606,34.2047,5.0
-118.606,34.2056,1.0
-118.606,34.2065,22.0
-118.606,34.2074,2.0
-118.606,34.2083,27.0
-118.606,34.2101,2.0
-118.606,34.2104,2.0
-118.606,34.2123,17.0
-118.606,34.2142,2.0
-118.606,34.2155,6.0
-118.606,34.2165,2.0
-118.606,34.2176,28.0
-118.606,34.2196,28.0
-118.606,34.2197,10.0
-118.606,34.2209,2.0
-118.606,34.2224,4.0
-118.606,34.2277,1.0
-118.606,34.2282,1.0
-118.606,34.2373,1.0
-118.606,34.2489,2.0
-118.606,34.25,20.0
-118.606,34.2572,9.0
-118.6059,34.1668,1.0
-118.6059,34.1676,12.0
-118.6059,34.1685,31.0
-118.6059,34.1686,4.0
-118.6059,34.1696,7.0
-118.6059,34.1698,1.0
-118.6059,34.172,11.0
-118.6059,34.1811,42.0
-118.6059,34.1829,65.0
-118.6059,34.1835,3.0
-118.6059,34.185,52.0
-118.6059,34.1868,5.0
-118.6059,34.1869,17.0
-118.6059,34.1878,4.0
-118.6059,34.1886,41.0
-118.6059,34.1888,6.0
-118.6059,34.1904,544.0
-118.6059,34.1905,39.0
-118.6059,34.1911,1.0
-118.6059,34.1923,168.0
-118.6059,34.1926,15.0
-118.6059,34.1938,46.0
-118.6059,34.1942,2.0
-118.6059,34.1965,5.0
-118.6059,34.1974,19.0
-118.6059,34.1992,5.0
-118.6059,34.1993,25.0
-118.6059,34.201,2.0
-118.6059,34.202,2.0
-118.6059,34.2028,3.0
-118.6059,34.2247,1.0
-118.6058,34.1544,4.0
-118.6058,34.1553,1.0
-118.6058,34.1561,1.0
-118.6058,34.1569,12.0
-118.6058,34.1578,1.0
-118.6058,34.1594,5.0
-118.6058,34.1602,2.0
-118.6058,34.1603,2.0
-118.6058,34.161,2.0
-118.6058,34.1619,2.0
-118.6058,34.1635,1.0
-118.6058,34.1652,3.0
-118.6058,34.166,14.0
-118.6058,34.1676,3.0
-118.6058,34.1685,38.0
-118.6058,34.1697,3.0
-118.6058,34.1709,1.0
-118.6058,34.172,5.0
-118.6058,34.1745,11.0
-118.6058,34.1746,3.0
-118.6057,34.1709,5.0
-118.6057,34.172,1.0
-118.6057,34.1753,9.0
-118.6057,34.1792,5.0
-118.6057,34.2322,3.0
-118.6057,34.2449,2.0
-118.6057,34.2463,2.0
-118.6057,34.2476,1.0
-118.6057,34.2528,1.0
-118.6056,34.2269,1.0
-118.6056,34.2354,1.0
-118.6056,34.2373,2.0
-118.6055,34.1761,1.0
-118.6055,34.2307,1.0
-118.6054,34.1467,4.0
-118.6054,34.1792,4.0
-118.6054,34.2272,1.0
-118.6054,34.25,1.0
-118.6054,34.2608,3.0
-118.6054,34.2634,1.0
-118.6054,34.2645,1.0
-118.6053,34.1753,2.0
-118.6053,34.2271,2.0
-118.6053,34.2427,1.0
-118.6052,34.1482,5.0
-118.6052,34.1753,3.0
-118.6052,34.2028,1.0
-118.6051,34.2282,1.0
-118.6051,34.262,1.0
-118.6051,34.2628,1.0
-118.605,34.1492,1.0
-118.605,34.1676,2.0
-118.605,34.1772,3.0
-118.605,34.1773,1.0
-118.605,34.2243,2.0
-118.605,34.225,1.0
-118.605,34.2354,8.0
-118.605,34.2355,1.0
-118.605,34.2536,2.0
-118.605,34.2554,12.0
-118.605,34.2758,5.0
-118.6049,34.172,5.0
-118.6049,34.2137,5.0
-118.6049,34.2155,1.0
-118.6049,34.2228,1.0
-118.6049,34.2572,4.0
-118.6048,34.1512,7.0
-118.6048,34.1518,1.0
-118.6048,34.1753,3.0
-118.6048,34.201,5.0
-118.6048,34.221,1.0
-118.6048,34.25,2.0
-118.6048,34.2521,1.0
-118.6048,34.2528,3.0
-118.6048,34.2599,1.0
-118.6047,34.1643,4.0
-118.6047,34.166,5.0
-118.6047,34.2266,1.0
-118.6046,34.2427,1.0
-118.6046,34.25,4.0
-118.6045,34.1569,2.0
-118.6045,34.1586,3.0
-118.6045,34.1594,3.0
-118.6045,34.161,3.0
-118.6045,34.1619,5.0
-118.6045,34.2114,1.0
-118.6045,34.2176,24.0
-118.6045,34.2196,1.0
-118.6045,34.2197,2.0
-118.6044,34.1561,1.0
-118.6044,34.1772,3.0
-118.6044,34.1773,3.0
-118.6044,34.1792,1.0
-118.6044,34.1828,3.0
-118.6044,34.1829,1.0
-118.6044,34.1938,205.0
-118.6044,34.1974,27.0
-118.6044,34.1992,2.0
-118.6044,34.201,27.0
-118.6044,34.2028,4.0
-118.6044,34.2029,1.0
-118.6044,34.2047,4.0
-118.6044,34.2065,9.0
-118.6044,34.2083,1.0
-118.6044,34.2294,1.0
-118.6044,34.2476,1.0
-118.6042,34.1526,2.0
-118.6042,34.1872,2.0
-118.6042,34.2128,1.0
-118.6042,34.2304,1.0
-118.6041,34.2209,21.0
-118.604,34.2095,1.0
-118.604,34.221,7.0
-118.604,34.2258,2.0
-118.604,34.2313,2.0
-118.604,34.2334,3.0
-118.604,34.2335,1.0
-118.604,34.2373,1.0
-118.604,34.2391,4.0
-118.604,34.2409,5.0
-118.604,34.2427,2.0
-118.6039,34.1505,2.0
-118.6039,34.2137,3.0
-118.6039,34.2354,6.0
-118.6039,34.25,7.0
-118.6039,34.2511,5.0
-118.6039,34.2521,5.0
-118.6039,34.2554,4.0
-118.6039,34.259,3.0
-118.6039,34.2608,1.0
-118.6038,34.1685,84.0
-118.6038,34.2283,8.0
-118.6038,34.2336,1.0
-118.6038,34.2663,7.0
-118.6037,34.1544,3.0
-118.6037,34.1625,2.0
-118.6037,34.1722,6.0
-118.6037,34.1938,66.0
-118.6036,34.1663,6.0
-118.6036,34.1874,1.0
-118.6036,34.2285,4.0
-118.6036,34.2298,2.0
-118.6035,34.161,2.0
-118.6035,34.1874,30.0
-118.6035,34.212,1.0
-118.6034,34.1474,1.0
-118.6034,34.1593,1.0
-118.6034,34.1726,1.0
-118.6034,34.1753,1.0
-118.6034,34.1874,18.0
-118.6034,34.2083,1.0
-118.6034,34.2235,5.0
-118.6034,34.23,1.0
-118.6034,34.25,2.0
-118.6033,34.1484,1.0
-118.6033,34.1772,2.0
-118.6033,34.201,7.0
-118.6033,34.2266,1.0
-118.6033,34.2269,1.0
-118.6033,34.2299,11.0
-118.6032,34.1528,2.0
-118.6032,34.2197,2.0
-118.6032,34.2209,1.0
-118.6031,34.15,1.0
-118.6031,34.1772,1.0
-118.6031,34.2129,1.0
-118.6031,34.2176,36.0
-118.6031,34.2197,11.0
-118.6031,34.2209,1.0
-118.6031,34.2427,1.0
-118.603,34.1792,13.0
-118.603,34.1828,5.0
-118.603,34.1875,7.0
-118.603,34.25,3.0
-118.603,34.2528,1.0
-118.603,34.2529,1.0
-118.6029,34.1569,1.0
-118.6029,34.1638,2.0
-118.6029,34.1753,1.0
-118.6029,34.1937,4.0
-118.6029,34.1938,2.0
-118.6029,34.1974,23.0
-118.6029,34.1992,7.0
-118.6029,34.201,3.0
-118.6029,34.2029,9.0
-118.6029,34.2046,2.0
-118.6029,34.2065,23.0
-118.6029,34.2083,2.0
-118.6029,34.2095,1.0
-118.6029,34.2104,3.0
-118.6029,34.212,5.0
-118.6029,34.221,2.0
-118.6029,34.225,3.0
-118.6029,34.2258,1.0
-118.6029,34.2314,10.0
-118.6029,34.2315,1.0
-118.6028,34.1576,3.0
-118.6028,34.201,25.0
-118.6028,34.2572,1.0
-118.6028,34.259,3.0
-118.6028,34.2609,1.0
-118.6027,34.1793,3.0
-118.6027,34.221,5.0
-118.6027,34.2304,3.0
-118.6026,34.1792,11.0
-118.6026,34.2137,1.0
-118.6025,34.1729,7.0
-118.6025,34.2197,2.0
-118.6025,34.2243,1.0
-118.6025,34.2607,65.0
-118.6024,34.2427,1.0
-118.6023,34.173,5.0
-118.6023,34.2522,1.0
-118.6022,34.1613,1.0
-118.6022,34.2427,4.0
-118.6021,34.1684,46.0
-118.6021,34.1731,2.0
-118.6021,34.1793,3.0
-118.6021,34.1876,55.0
-118.6021,34.201,5.0
-118.6021,34.2409,1.0
-118.6021,34.2427,1.0
-118.602,34.2375,3.0
-118.602,34.2447,4.0
-118.6019,34.148,2.0
-118.6019,34.1722,5.0
-118.6019,34.1732,13.0
-118.6019,34.2224,5.0
-118.6019,34.2235,1.0
